Data Format: 
3197,1/18/15 23:45:00,100.0,-0.204,0.006,1,5.0,16.2,199,46.44,94.60,44.98,46.57,0.000,0.1056,29.404,4.36
3198,1/19/15 00:00:00,100.0,-0.204,0.006,1,5.0,13.3,197,45.94,94.70,44.53,46.21,0.000,0.0904,29.399,4.35
3199,1/19/15 00:15:00,100.0,-0.204,0.006,1,6.2,16.2,212,45.53,94.80,44.15,45.67,0.000,0.0845,29.402,4.35
3200,1/19/15 00:30:00,74.1,-0.204,0.006,1,10.0,24.5,250,43.44,93.00,41.56,44.90,0.000,0.0867,29.413,4.35
3201,1/19/15 00:45:00,68.2,-0.204,0.006,1,6.6,16.2,250,42.71,91.50,40.42,44.13,0.000,0.0874,29.413,4.35
3202,1/19/15 01:00:00,37.6,-0.204,0.006,1,7.9,15.4,241,42.16,91.10,39.76,43.76,0.000,0.0882,29.425,4.34
3203,1/19/15 01:15:00,37.1,-0.204,0.006,1,7.5,14.9,237,41.42,91.20,39.06,43.49,0.000,0.0889,29.425,4.35
3204,1/19/15 01:30:00,35.3,-0.204,0.006,1,7.5,17.4,237,40.76,91.50,38.50,43.21,0.000,0.0882,29.434,4.35
3205,1/19/15 01:45:00,34.1,-0.204,0.006,1,7.9,14.5,243,40.20,91.40,37.90,42.89,0.000,0.0860,29.437,4.35
3206,1/19/15 02:00:00,31.8,-0.204,0.006,1,8.3,19.1,243,39.92,91.10,37.54,42.66,0.000,0.0845,29.443,4.34
3207,1/19/15 02:15:00,34.1,-0.204,0.006,1,7.5,13.7,240,39.41,91.00,37.00,42.48,0.000,0.0845,29.452,4.35
3208,1/19/15 02:30:00,37.6,-0.204,0.006,1,5.4,9.5,237,38.84,91.30,36.54,42.29,0.000,0.0845,29.458,4.35
3209,1/19/15 02:45:00,38.2,-0.204,0.006,1,5.0,9.1,239,38.61,91.70,36.41,42.20,0.000,0.0845,29.449,4.35
3210,1/19/15 03:00:00,40.0,-0.204,0.006,1,5.8,12.0,233,38.32,91.90,36.18,42.11,0.000,0.0853,29.458,4.34
3211,1/19/15 03:15:00,46.5,-0.204,0.006,1,5.8,11.2,234,37.89,92.30,35.87,42.02,0.000,0.0853,29.464,4.35
3212,1/19/15 03:30:00,47.1,-0.204,0.006,1,5.8,12.0,234,37.70,92.50,35.73,41.88,0.000,0.0853,29.461,4.35
3213,1/19/15 03:45:00,55.3,-0.204,0.006,1,5.4,10.4,237,37.32,92.70,35.40,41.83,0.000,0.0867,29.464,4.29
3214,1/19/15 04:00:00,85.9,-0.204,0.006,1,4.2,8.7,241,36.79,92.90,34.93,41.69,0.000,0.0867,29.464,4.34
3215,1/19/15 04:15:00,78.8,-0.204,0.006,1,4.6,8.7,247,36.65,93.30,34.90,41.65,0.000,0.0867,29.467,4.35
3216,1/19/15 04:30:00,73.5,-0.204,0.006,1,4.2,7.1,244,36.60,93.40,34.88,41.60,0.000,0.0867,29.475,4.35
3217,1/19/15 04:45:00,92.4,-0.204,0.006,1,4.2,7.1,244,36.22,93.30,34.47,41.55,0.000,0.0882,29.475,4.30
3218,1/19/15 05:00:00,100.0,-0.204,0.006,1,3.3,5.8,241,35.88,93.40,34.16,41.46,0.000,0.0889,29.478,4.34
3219,1/19/15 05:15:00,100.0,-0.204,0.006,1,4.2,7.1,248,35.69,93.50,34.00,41.37,0.000,0.0896,29.481,4.34
3220,1/19/15 05:30:00,100.0,-0.204,0.006,1,2.5,5.0,246,35.59,93.60,33.93,41.28,0.000,0.0896,29.484,4.35
3221,1/19/15 05:45:00,100.0,-0.204,0.006,1,2.1,5.4,243,35.20,93.70,33.57,41.23,0.000,0.0896,29.487,4.31
3222,1/19/15 06:00:00,100.0,-0.204,0.006,1,3.7,7.9,241,35.25,93.70,33.62,41.23,0.000,0.0904,29.490,4.34
3223,1/19/15 06:15:00,100.0,-0.204,0.006,1,2.9,6.6,241,35.01,93.60,33.35,41.14,0.000,0.0896,29.493,4.34
3224,1/19/15 06:30:00,100.0,-0.204,0.006,1,2.5,4.6,248,34.57,93.70,32.94,40.81,0.000,0.0896,29.496,4.34
3225,1/19/15 06:45:00,100.0,-0.204,0.006,1,2.1,5.4,248,33.93,93.90,32.36,38.94,0.000,0.0896,29.499,4.32
3226,1/19/15 07:00:00,100.0,-0.204,0.006,1,2.1,5.0,254,33.78,94.20,32.29,35.59,0.000,0.0896,29.502,4.34
3227,1/19/15 07:15:00,100.0,-0.204,0.006,6,3.7,6.6,246,34.03,94.20,32.54,35.30,0.000,0.0904,29.505,4.34
3228,1/19/15 07:30:00,100.0,-0.204,0.006,14,3.7,7.5,239,34.37,94.10,32.85,35.10,0.000,0.0904,29.505,4.34
3229,1/19/15 07:45:00,90.0,-0.204,0.006,72,2.9,6.2,241,34.71,94.00,33.17,34.81,0.000,0.0918,29.508,4.35
3230,1/19/15 08:00:00,39.4,-0.204,0.006,112,3.3,7.5,241,35.25,93.50,33.57,35.25,0.000,0.0940,29.511,4.51
3231,1/19/15 08:15:00,21.8,-0.204,0.006,149,3.7,7.9,248,35.93,92.40,33.94,36.12,0.000,0.0954,29.514,4.54
3232,1/19/15 08:30:00,13.5,-0.204,0.006,181,4.6,7.9,251,36.36,91.00,33.98,37.18,0.000,0.0976,29.511,4.54
3233,1/19/15 08:45:00,9.4,-0.204,0.006,211,4.6,8.3,253,37.37,89.30,34.52,38.13,0.000,0.0991,29.508,4.54
3234,1/19/15 09:00:00,7.6,-0.204,0.006,239,4.6,9.5,256,38.32,86.90,34.77,38.79,0.000,0.0998,29.511,4.54
3235,1/19/15 09:15:00,6.5,-0.204,0.006,269,6.2,12.5,253,39.08,83.90,34.63,39.64,0.000,0.1005,29.511,4.54
3236,1/19/15 09:30:00,6.5,-0.204,0.006,297,6.2,12.0,256,39.78,81.70,34.66,40.72,0.000,0.1012,29.514,4.54
3237,1/19/15 09:45:00,5.9,-0.204,0.006,368,7.1,12.9,257,41.18,79.20,35.24,40.30,0.000,0.1020,29.517,4.54
3238,1/19/15 10:00:00,5.3,-0.204,0.006,226,8.3,16.2,267,40.76,75.90,33.76,39.97,0.000,0.1034,29.520,4.54
3239,1/19/15 10:15:00,5.3,-0.204,0.006,267,8.3,16.2,263,41.09,74.20,33.51,39.83,0.000,0.1042,29.520,4.54
3240,1/19/15 10:30:00,5.3,-0.204,0.006,393,9.1,19.9,271,41.69,71.50,33.17,39.69,0.000,0.1056,29.517,4.54
3241,1/19/15 10:45:00,4.7,-0.204,0.006,391,10.0,19.1,274,42.29,68.90,32.83,39.60,0.000,0.1063,29.517,4.54
3242,1/19/15 11:00:00,4.1,-0.204,0.006,429,8.7,18.7,268,42.57,66.80,32.32,39.45,0.000,0.1078,29.514,4.54
3243,1/19/15 11:15:00,4.7,-0.204,0.006,429,10.4,24.1,261,42.66,63.90,31.32,39.45,0.000,0.1085,29.514,4.54
3244,1/19/15 11:30:00,4.7,-0.204,0.006,464,9.1,19.1,270,43.35,62.80,31.55,39.36,0.000,0.1092,29.514,4.54
3245,1/19/15 11:45:00,4.1,-0.204,0.006,451,7.9,18.3,271,43.35,62.40,31.39,39.41,0.000,0.1107,29.505,4.54
3246,1/19/15 12:00:00,3.5,-0.204,0.006,362,10.0,19.1,267,43.17,62.50,31.24,39.31,0.000,0.1107,29.499,4.54
3247,1/19/15 12:15:00,3.5,-0.204,0.006,257,10.0,19.1,271,42.43,63.10,30.79,39.12,0.000,0.1114,29.499,4.54
3248,1/19/15 12:30:00,3.5,-0.204,0.006,136,9.5,21.2,279,40.95,63.90,29.70,38.51,0.000,0.1121,29.502,4.54
3249,1/19/15 12:45:00,3.5,-0.204,0.006,279,10.4,22.8,254,40.49,65.80,29.97,38.04,0.000,0.1121,29.496,4.54
3250,1/19/15 13:00:00,4.1,-0.204,0.006,408,10.8,22.4,253,41.14,65.10,30.33,37.85,0.000,0.1121,29.490,4.54
3251,1/19/15 13:15:00,3.5,-0.204,0.006,421,9.1,23.2,261,41.83,63.20,30.25,37.61,0.000,0.1129,29.490,4.54
3252,1/19/15 13:30:00,2.9,-0.204,0.006,77,10.8,23.2,268,41.04,62.90,29.39,37.18,0.000,0.1121,29.493,4.54
3253,1/19/15 13:45:00,3.5,-0.204,0.006,254,9.1,18.3,272,41.14,62.80,29.44,36.84,0.000,0.1114,29.499,4.54
3254,1/19/15 14:00:00,3.5,-0.204,0.006,199,9.5,19.9,277,41.28,61.60,29.10,36.65,0.000,0.1121,29.502,4.54
3255,1/19/15 14:15:00,2.9,-0.204,0.006,122,10.0,22.0,282,40.20,61.80,28.17,36.36,0.000,0.1121,29.508,4.54
3256,1/19/15 14:30:00,3.5,-0.204,0.006,122,7.5,16.2,285,40.11,62.70,28.44,36.22,0.000,0.1121,29.511,4.54
3257,1/19/15 14:45:00,2.9,-0.204,0.006,118,7.9,18.3,265,39.88,63.40,28.47,36.12,0.000,0.1121,29.514,4.54
3258,1/19/15 15:00:00,3.5,-0.204,0.006,77,9.1,21.2,277,39.64,62.60,27.95,35.88,0.000,0.1121,29.514,4.54
3259,1/19/15 15:15:00,3.5,-0.204,0.006,59,7.1,15.8,268,39.50,63.80,28.27,35.78,0.000,0.1121,29.520,4.54
3260,1/19/15 15:30:00,2.9,-0.204,0.006,53,10.0,19.1,279,39.17,63.60,27.88,35.69,0.000,0.1121,29.523,4.54
3261,1/19/15 15:45:00,3.5,-0.204,0.006,46,8.3,19.1,264,38.84,64.40,27.88,35.59,0.000,0.1107,29.523,4.49
3262,1/19/15 16:00:00,2.9,-0.204,0.006,22,7.9,15.8,264,38.23,65.10,27.55,35.49,0.000,0.1100,29.526,4.51
3263,1/19/15 16:15:00,2.9,-0.204,0.006,13,8.7,16.6,264,37.75,65.80,27.36,35.44,0.000,0.1092,29.531,4.48
3264,1/19/15 16:30:00,2.9,-0.204,0.006,8,7.5,14.5,261,37.42,66.10,27.14,35.39,0.000,0.1092,29.537,4.48
3265,1/19/15 16:45:00,2.9,-0.204,0.006,1,8.7,17.4,260,37.66,66.10,27.37,35.39,0.000,0.1085,29.540,4.44
3266,1/19/15 17:00:00,2.9,-0.204,0.006,1,7.5,14.5,263,37.56,66.10,27.28,35.35,0.000,0.1085,29.540,4.45
3267,1/19/15 17:15:00,2.9,-0.204,0.006,1,7.9,17.0,265,37.42,65.80,27.03,35.30,0.000,0.1085,29.540,4.45
3268,1/19/15 17:30:00,2.9,-0.204,0.006,1,7.5,16.6,268,37.32,65.90,26.98,35.30,0.000,0.1078,29.549,4.45
3269,1/19/15 17:45:00,2.9,-0.204,0.006,1,6.6,14.1,268,37.08,66.30,26.91,35.25,0.000,0.1078,29.552,4.43
3270,1/19/15 18:00:00,2.9,-0.204,0.006,1,6.2,14.1,267,36.46,66.70,26.46,35.20,0.000,0.1078,29.555,4.44
3271,1/19/15 18:15:00,2.9,-0.204,0.006,1,6.2,12.0,265,36.22,67.30,26.44,35.20,0.000,0.1078,29.561,4.44
3272,1/19/15 18:30:00,2.9,-0.204,0.006,1,6.6,12.5,261,35.69,67.40,25.97,34.08,0.000,0.1071,29.561,4.44
3273,1/19/15 18:45:00,2.9,-0.204,0.006,1,8.7,20.3,267,35.69,67.40,25.97,33.44,0.000,0.1071,29.564,4.42
3274,1/19/15 19:00:00,2.9,-0.204,0.006,1,8.7,17.8,260,35.25,67.60,25.61,33.39,0.000,0.1063,29.564,4.43
3275,1/19/15 19:15:00,2.9,-0.204,0.006,1,7.9,14.9,265,35.01,67.90,25.48,33.24,0.000,0.1056,29.567,4.44
3276,1/19/15 19:30:00,2.9,-0.204,0.006,1,7.1,12.0,261,34.47,68.50,25.18,33.04,0.000,0.1056,29.567,4.44
3277,1/19/15 19:45:00,2.9,-0.204,0.006,1,7.5,16.2,265,34.12,68.60,24.89,32.84,0.000,0.1056,29.564,4.40
3278,1/19/15 20:00:00,2.9,-0.204,0.006,1,7.5,12.9,271,34.22,68.60,24.98,32.79,0.000,0.1049,29.564,4.45
3279,1/19/15 20:15:00,2.9,-0.204,0.006,1,7.5,15.4,263,33.73,68.00,24.30,32.74,0.000,0.1049,29.564,4.42
3280,1/19/15 20:30:00,2.9,-0.204,0.006,1,7.1,15.8,265,33.73,68.20,24.37,32.69,0.000,0.1042,29.564,4.43
3281,1/19/15 20:45:00,2.9,-0.204,0.006,1,7.5,14.9,263,33.73,68.10,24.33,32.64,0.000,0.1042,29.567,4.39
3282,1/19/15 21:00:00,2.9,-0.204,0.006,1,7.9,14.5,260,33.48,67.40,23.86,32.59,0.000,0.1042,29.570,4.42
3283,1/19/15 21:15:00,2.9,-0.204,0.006,1,8.3,15.4,264,33.29,66.90,23.49,32.54,0.000,0.1042,29.576,4.42
3284,1/19/15 21:30:00,2.9,-0.204,0.006,1,10.0,22.4,267,33.34,65.30,22.96,32.49,0.000,0.1042,29.579,4.42
3285,1/19/15 21:45:00,2.9,-0.204,0.006,1,9.1,27.8,271,32.89,64.70,22.32,32.49,0.000,0.1042,29.579,4.39
3286,1/19/15 22:00:00,2.9,-0.204,0.006,1,9.1,17.4,270,32.49,64.90,22.01,32.49,0.000,0.1042,29.582,4.44
3287,1/19/15 22:15:00,2.9,-0.204,0.006,1,8.3,16.6,271,32.29,65.90,22.19,32.44,0.000,0.1034,29.585,4.40
3288,1/19/15 22:30:00,2.9,-0.204,0.006,1,7.9,17.0,275,32.19,66.30,22.23,32.44,0.000,0.1034,29.588,4.41
3289,1/19/15 22:45:00,2.9,-0.204,0.006,1,5.8,12.5,268,31.64,67.30,22.06,32.44,0.000,0.1027,29.591,4.38
3290,1/19/15 23:00:00,2.9,-0.204,0.006,1,7.1,14.9,263,31.69,67.80,22.28,32.44,0.000,0.1027,29.593,4.39
3291,1/19/15 23:15:00,2.9,-0.204,0.006,1,5.8,12.0,264,31.39,68.00,22.06,32.44,0.000,0.1027,29.599,4.39
3292,1/19/15 23:30:00,2.9,-0.204,0.006,1,7.5,18.3,258,31.04,67.80,21.65,32.39,0.000,0.1027,29.596,4.40
3293,1/19/15 23:45:00,2.9,-0.204,0.006,1,7.5,15.4,256,31.14,67.80,21.76,32.39,0.000,0.1020,29.591,4.36
3294,1/20/15 00:00:00,2.9,-0.204,0.006,1,6.6,13.7,256,30.83,67.90,21.49,32.39,0.000,0.1020,29.593,4.40
3295,1/20/15 00:15:00,2.9,-0.204,0.006,1,9.5,18.3,263,30.99,67.60,21.54,32.39,0.000,0.1020,29.591,4.39
3296,1/20/15 00:30:00,2.9,-0.204,0.006,1,8.3,15.8,258,30.53,68.00,21.24,32.39,0.000,0.1020,29.596,4.39
3297,1/20/15 00:45:00,2.9,-0.204,0.006,1,6.6,12.9,257,30.28,69.40,21.47,32.39,0.000,0.1020,29.605,4.36
3298,1/20/15 01:00:00,2.9,-0.204,0.006,1,8.3,18.3,246,30.02,69.40,21.24,32.39,0.000,0.1012,29.608,4.39
3299,1/20/15 01:15:00,2.9,-0.204,0.006,1,6.2,11.2,247,29.87,70.90,21.58,32.39,0.000,0.1012,29.611,4.39
3300,1/20/15 01:30:00,2.9,-0.204,0.006,1,6.6,15.8,256,29.76,70.80,21.45,32.39,0.000,0.1012,29.614,4.39
3301,1/20/15 01:45:00,2.9,-0.204,0.006,1,8.3,17.0,254,29.97,70.20,21.45,32.34,0.000,0.1012,29.614,4.34
3302,1/20/15 02:00:00,2.9,-0.204,0.006,1,7.5,14.5,253,29.71,70.20,21.20,32.34,0.000,0.1012,29.617,4.36
3303,1/20/15 02:15:00,2.9,-0.204,0.006,1,5.4,10.8,247,29.46,70.70,21.13,32.34,0.000,0.1005,29.620,4.38
3304,1/20/15 02:30:00,2.9,-0.204,0.006,1,5.0,10.8,258,29.41,70.80,21.11,32.34,0.000,0.1005,29.623,4.38
3305,1/20/15 02:45:00,2.9,-0.204,0.006,1,5.8,10.4,264,29.46,69.60,20.75,32.34,0.000,0.1005,29.623,4.35
3306,1/20/15 03:00:00,2.9,-0.204,0.006,1,6.6,15.4,254,29.51,68.70,20.50,32.34,0.000,0.0998,29.620,4.36
3307,1/20/15 03:15:00,2.9,-0.204,0.006,1,5.0,10.4,253,29.35,68.80,20.39,32.34,0.000,0.0998,29.620,4.37
3308,1/20/15 03:30:00,2.9,-0.204,0.006,1,4.6,8.7,248,29.25,70.00,20.70,32.34,0.000,0.0998,29.617,4.38
3309,1/20/15 03:45:00,2.9,-0.204,0.006,1,4.2,9.5,261,29.35,71.00,21.13,32.34,0.000,0.0998,29.620,4.35
3310,1/20/15 04:00:00,2.9,-0.204,0.006,1,4.2,11.6,277,29.15,70.20,20.66,32.34,0.000,0.0998,29.623,4.36
3311,1/20/15 04:15:00,2.9,-0.204,0.006,1,4.2,12.9,268,29.66,69.20,20.82,32.34,0.000,0.0991,29.626,4.36
3312,1/20/15 04:30:00,2.9,-0.204,0.006,1,4.6,10.4,267,29.20,68.30,20.07,32.34,0.000,0.0991,29.626,4.36
3313,1/20/15 04:45:00,2.9,-0.204,0.006,1,6.2,12.9,268,29.71,67.60,20.32,32.34,0.000,0.0991,29.626,4.34
3314,1/20/15 05:00:00,2.9,-0.204,0.006,1,8.3,17.0,274,29.71,65.50,19.58,32.34,0.000,0.0983,29.626,4.36
3315,1/20/15 05:15:00,2.9,-0.204,0.006,1,5.8,12.5,267,29.51,64.90,19.17,32.34,0.000,0.0983,29.629,4.36
3316,1/20/15 05:30:00,2.9,-0.204,0.006,1,5.8,12.5,261,29.35,64.90,19.02,32.29,0.000,0.0983,29.632,4.39
3317,1/20/15 05:45:00,2.9,-0.204,0.006,1,7.1,14.5,265,29.35,64.70,18.95,32.29,0.000,0.0976,29.638,4.34
3318,1/20/15 06:00:00,2.9,-0.204,0.006,1,6.2,12.5,261,29.10,65.00,18.81,32.29,0.000,0.0976,29.644,4.35
3319,1/20/15 06:15:00,2.9,-0.204,0.006,1,7.1,13.3,257,29.46,64.80,19.08,32.29,0.000,0.0969,29.647,4.36
3320,1/20/15 06:30:00,2.9,-0.204,0.006,1,5.8,12.5,267,29.41,64.90,19.08,32.29,0.000,0.0969,29.656,4.36
3321,1/20/15 06:45:00,2.9,-0.204,0.006,1,6.6,13.7,254,29.35,65.20,19.13,32.34,0.000,0.0962,29.656,4.34
3322,1/20/15 07:00:00,2.4,-0.204,0.006,2,5.4,12.5,263,28.84,65.60,18.77,32.29,0.000,0.0962,29.661,4.35
3323,1/20/15 07:15:00,2.9,-0.204,0.006,8,6.6,12.0,254,28.68,66.10,18.81,32.29,0.000,0.0954,29.661,4.36
3324,1/20/15 07:30:00,2.9,-0.204,0.006,14,7.5,15.8,260,28.89,66.10,19.00,32.29,0.000,0.0954,29.667,4.36
3325,1/20/15 07:45:00,2.9,-0.204,0.006,61,6.2,12.0,271,28.79,65.60,18.73,32.29,0.000,0.0947,29.676,4.40
3326,1/20/15 08:00:00,2.9,-0.204,0.006,107,6.2,14.9,277,28.94,64.60,18.52,32.29,0.000,0.0947,29.676,4.56
3327,1/20/15 08:15:00,2.9,-0.204,0.006,149,6.6,11.2,277,29.25,63.80,18.52,32.29,0.000,0.0940,29.673,4.54
3328,1/20/15 08:30:00,2.9,-0.204,0.006,184,7.1,12.5,270,29.56,63.70,18.79,32.29,0.000,0.0940,29.676,4.55
3329,1/20/15 08:45:00,2.9,-0.204,0.006,218,8.3,15.4,271,29.82,63.30,18.88,32.29,0.000,0.0940,29.676,4.54
3330,1/20/15 09:00:00,2.9,-0.204,0.006,251,9.1,18.3,268,30.17,63.00,19.11,32.29,0.000,0.0933,29.676,4.56
3331,1/20/15 09:15:00,2.9,-0.204,0.006,286,8.3,17.0,271,30.83,62.20,19.44,32.29,0.000,0.0933,29.685,4.56
3332,1/20/15 09:30:00,2.9,-0.204,0.006,309,8.7,19.1,261,30.94,61.10,19.11,32.29,0.000,0.0933,29.688,4.56
3333,1/20/15 09:45:00,2.9,-0.204,0.006,343,8.7,22.0,270,31.39,59.70,19.00,32.29,0.000,0.0933,29.685,4.54
3334,1/20/15 10:00:00,2.9,-0.204,0.006,364,9.1,22.4,263,32.24,57.10,18.77,32.29,0.000,0.0933,29.682,4.56
3335,1/20/15 10:15:00,2.4,-0.204,0.006,386,8.7,16.2,264,32.14,55.30,17.94,32.29,0.000,0.0933,29.685,4.56
3336,1/20/15 10:30:00,2.9,-0.204,0.006,394,9.1,16.6,250,32.94,56.40,19.15,32.29,0.000,0.0933,29.685,4.56
3337,1/20/15 10:45:00,2.4,-0.204,0.006,418,8.7,19.1,243,32.84,55.50,18.68,32.49,0.000,0.0933,29.682,4.54
3338,1/20/15 11:00:00,2.4,-0.204,0.006,434,10.8,19.5,250,32.39,54.80,17.96,32.84,0.000,0.0925,29.679,4.55
3339,1/20/15 11:15:00,2.9,-0.204,0.006,459,8.3,17.4,248,33.83,54.00,18.97,32.94,0.000,0.0933,29.673,4.56
3340,1/20/15 11:30:00,2.4,-0.204,0.006,456,8.3,20.8,257,33.19,51.70,17.35,32.99,0.000,0.0940,29.664,4.56
3341,1/20/15 11:45:00,2.4,-0.204,0.006,456,10.0,18.7,256,33.98,50.20,17.40,32.94,0.000,0.0940,29.661,4.54
3342,1/20/15 12:00:00,2.4,-0.204,0.006,467,9.1,17.0,247,34.17,48.30,16.70,32.94,0.000,0.0940,29.656,4.56
3343,1/20/15 12:15:00,2.4,-0.204,0.006,459,7.1,14.1,253,35.78,47.10,17.60,32.99,0.000,0.0947,29.647,4.56
3344,1/20/15 12:30:00,2.4,-0.204,0.006,446,7.9,19.1,253,35.05,44.60,15.67,33.44,0.000,0.0947,29.644,4.56
3345,1/20/15 12:45:00,2.4,-0.204,0.006,434,8.7,15.8,257,35.93,42.90,15.58,33.83,0.000,0.0954,29.641,4.54
3346,1/20/15 13:00:00,1.8,-0.204,0.006,427,9.5,19.5,257,35.83,41.40,14.68,33.83,0.000,0.0954,29.638,4.54
3347,1/20/15 13:15:00,1.8,-0.204,0.006,163,7.9,15.4,268,35.59,40.30,13.84,33.73,0.000,0.0954,29.635,4.56
3348,1/20/15 13:30:00,1.8,-0.204,0.006,251,7.5,18.3,260,35.83,40.90,14.40,33.53,0.000,0.0954,29.632,4.56
3349,1/20/15 13:45:00,1.8,-0.204,0.006,223,9.1,17.0,260,35.49,40.50,13.87,33.34,0.000,0.0954,29.635,4.54
3350,1/20/15 14:00:00,1.8,-0.204,0.006,371,8.7,15.8,250,36.36,40.40,14.59,33.34,0.000,0.0954,29.638,4.56
3351,1/20/15 14:15:00,1.8,-0.204,0.006,343,9.5,19.9,257,36.12,40.20,14.27,33.39,0.000,0.0954,29.641,4.55
3352,1/20/15 14:30:00,1.8,-0.204,0.006,293,10.4,20.3,254,35.98,39.40,13.68,33.44,0.000,0.0954,29.647,4.56
3353,1/20/15 14:45:00,1.8,-0.204,0.006,278,9.5,19.5,251,36.55,38.80,13.86,33.34,0.000,0.0954,29.653,4.54
3354,1/20/15 15:00:00,1.8,-0.204,0.006,248,7.1,14.1,256,36.55,38.20,13.50,33.34,0.000,0.0954,29.656,4.55
3355,1/20/15 15:15:00,1.2,-0.204,0.006,149,8.7,15.4,268,36.46,36.70,12.51,33.29,0.000,0.0954,29.656,4.55
3356,1/20/15 15:30:00,1.8,-0.204,0.006,172,9.1,15.8,261,36.27,35.60,11.64,33.14,0.000,0.0954,29.661,4.56
3357,1/20/15 15:45:00,1.2,-0.204,0.006,92,7.5,13.7,253,36.36,36.30,12.18,32.99,0.000,0.0954,29.667,4.54
3358,1/20/15 16:00:00,0.6,-0.204,0.006,22,6.6,11.2,277,34.96,35.80,10.62,32.64,0.000,0.0947,29.673,4.54
3359,1/20/15 16:15:00,0.6,-0.204,0.006,12,6.2,13.3,279,34.12,34.10,8.78,32.29,0.000,0.0947,29.661,4.50
3360,1/20/15 16:30:00,0.6,-0.204,0.006,14,5.8,11.6,260,33.93,35.50,9.50,32.24,0.000,0.0940,29.673,4.48
3361,1/20/15 16:45:00,0.6,-0.204,0.006,2,6.6,13.7,241,33.73,36.90,10.18,32.24,0.000,0.0933,29.703,4.46
3362,1/20/15 17:00:00,0.6,-0.204,0.006,1,5.0,10.8,250,32.89,38.10,10.15,32.24,0.000,0.0925,29.703,4.46
3363,1/20/15 17:15:00,0.6,-0.204,0.006,1,4.2,7.9,256,32.54,39.40,10.58,32.24,0.000,0.0918,29.703,4.46
3364,1/20/15 17:30:00,0.6,-0.204,0.006,1,4.6,7.9,253,32.39,40.30,10.96,32.24,0.000,0.0911,29.709,4.46
3365,1/20/15 17:45:00,0.6,-0.204,0.006,1,3.7,6.2,247,31.69,41.30,10.87,32.24,0.000,0.0911,29.715,4.44
3366,1/20/15 18:00:00,0.6,-0.204,0.006,1,3.3,5.8,246,31.49,42.40,11.28,32.24,0.000,0.0904,29.720,4.44
3367,1/20/15 18:15:00,0.6,-0.204,0.006,1,3.3,5.8,241,30.88,43.70,11.41,32.24,0.000,0.0896,29.735,4.44
3368,1/20/15 18:30:00,0.6,-0.204,0.006,1,3.7,7.1,258,30.99,43.60,11.44,32.24,0.000,0.0889,29.738,4.44
3369,1/20/15 18:45:00,0.6,-0.204,0.006,1,3.7,7.9,258,30.78,42.00,10.42,32.19,0.000,0.0882,29.741,4.42
3370,1/20/15 19:00:00,0.6,-0.204,0.006,1,4.2,7.9,268,30.63,40.50,9.48,32.19,0.000,0.0882,29.741,4.44
3371,1/20/15 19:15:00,0.6,-0.204,0.006,1,4.6,10.4,279,30.88,39.20,8.98,32.19,0.000,0.0874,29.744,4.44
3372,1/20/15 19:30:00,0.6,-0.204,0.006,1,4.6,9.1,271,30.73,39.50,9.01,32.19,0.000,0.0874,29.747,4.44
3373,1/20/15 19:45:00,0.6,-0.204,0.006,1,4.6,9.5,271,30.48,40.10,9.12,32.19,0.000,0.0867,29.750,4.40
3374,1/20/15 20:00:00,0.6,-0.204,0.006,1,4.6,8.7,281,30.22,40.80,9.27,32.19,0.000,0.0860,29.756,4.42
3375,1/20/15 20:15:00,0.6,-0.204,0.006,1,5.0,10.4,261,29.97,41.70,9.52,32.19,0.000,0.0860,29.768,4.42
3376,1/20/15 20:30:00,0.6,-0.204,0.006,1,4.6,9.5,268,29.76,42.70,9.86,32.19,0.000,0.0853,29.774,4.42
3377,1/20/15 20:45:00,0.6,-0.204,0.006,1,3.3,7.9,267,28.94,43.60,9.57,32.14,0.000,0.0853,29.777,4.39
3378,1/20/15 21:00:00,0.6,-0.204,0.006,1,4.6,10.4,264,28.94,44.30,9.93,32.14,0.000,0.0845,29.782,4.42
3379,1/20/15 21:15:00,0.6,-0.204,0.006,1,4.6,11.6,279,28.89,44.80,10.13,32.09,0.000,0.0845,29.788,4.42
3380,1/20/15 21:30:00,0.6,-0.204,0.006,1,5.0,11.6,281,28.53,45.00,9.91,32.09,0.000,0.0838,29.791,4.42
3381,1/20/15 21:45:00,0.6,-0.204,0.006,1,6.6,13.3,281,28.37,44.90,9.72,32.09,0.000,0.0831,29.797,4.39
3382,1/20/15 22:00:00,0.6,-0.204,0.006,1,4.6,9.1,279,27.90,45.50,9.57,32.09,0.000,0.0824,29.806,4.39
3383,1/20/15 22:15:00,0.6,-0.204,0.006,1,5.0,9.1,270,27.64,46.30,9.73,32.09,0.000,0.0824,29.809,4.40
