Data Format: 
1578,1/28/15 20:10:00,1.2,-0.204,0.006,1,2.1,4.6,324,20.27,56.90,7.43,32.19,0.000,0.0904,30.022,4.38
1579,1/28/15 20:15:00,1.2,-0.204,0.006,1,1.7,2.9,319,19.99,56.70,7.09,32.19,0.000,0.0904,30.022,4.39
1580,1/28/15 20:20:00,1.2,-0.204,0.006,1,0.8,2.9,321,19.87,56.90,7.07,32.19,0.000,0.0904,30.025,4.39
1581,1/28/15 20:25:00,1.2,-0.204,0.006,1,2.1,4.6,317,19.76,56.70,6.87,32.19,0.000,0.0904,30.025,4.39
1582,1/28/15 20:30:00,1.2,-0.204,0.006,1,1.2,4.6,324,19.87,56.40,6.87,32.19,0.000,0.0911,30.028,4.39
1583,1/28/15 20:35:00,1.2,-0.204,0.006,1,2.1,5.0,299,19.64,55.80,6.42,32.19,0.000,0.0904,30.031,4.39
1584,1/28/15 20:40:00,1.2,-0.204,0.006,1,3.3,5.8,303,19.81,55.20,6.35,32.19,0.000,0.0904,30.031,4.39
1585,1/28/15 20:45:00,1.2,-0.204,0.006,1,2.5,5.4,326,19.76,55.20,6.30,32.19,0.000,0.0904,30.033,4.35
1586,1/28/15 20:50:00,1.2,-0.204,0.006,1,2.1,3.7,340,19.12,55.30,5.74,32.19,0.000,0.0904,30.033,4.36
1587,1/28/15 20:55:00,1.2,-0.204,0.006,1,2.9,5.8,321,19.12,55.30,5.74,32.19,0.000,0.0904,30.036,4.36
1588,1/28/15 21:00:00,0.6,-0.204,0.006,1,1.7,2.9,307,18.71,55.70,5.50,32.19,0.000,0.0904,30.039,4.36
1589,1/28/15 21:05:00,1.2,-0.204,0.006,1,2.5,5.0,321,19.06,55.90,5.92,32.19,0.000,0.0904,30.042,4.36
1590,1/28/15 21:10:00,1.2,-0.204,0.006,1,4.2,7.5,330,19.12,54.60,5.45,32.19,0.000,0.0904,30.045,4.37
1591,1/28/15 21:15:00,1.2,-0.204,0.006,1,4.6,7.9,336,19.24,53.80,5.23,32.19,0.000,0.0904,30.045,4.37
1592,1/28/15 21:20:00,1.2,-0.204,0.006,1,4.6,7.9,334,19.12,53.00,4.80,32.19,0.000,0.0911,30.045,4.39
1593,1/28/15 21:25:00,0.6,-0.204,0.006,1,3.7,7.9,329,18.77,53.40,4.64,32.19,0.000,0.0904,30.048,4.37
1594,1/28/15 21:30:00,0.6,-0.204,0.006,1,4.2,7.1,345,19.01,53.10,4.75,32.19,0.000,0.0904,30.051,4.37
1595,1/28/15 21:35:00,0.6,-0.204,0.006,1,4.2,6.6,334,19.01,52.50,4.50,32.19,0.000,0.0904,30.051,4.37
1596,1/28/15 21:40:00,1.2,-0.204,0.006,1,4.6,9.5,331,18.77,52.20,4.15,32.19,0.000,0.0904,30.051,4.37
1597,1/28/15 21:45:00,0.6,-0.204,0.006,1,4.2,7.9,338,18.83,52.30,4.24,32.19,0.000,0.0904,30.054,4.34
1598,1/28/15 21:50:00,0.6,-0.204,0.006,1,4.2,6.2,330,18.42,52.20,3.83,32.14,0.000,0.0904,30.057,4.35
1599,1/28/15 21:55:00,0.6,-0.204,0.006,1,4.2,6.6,327,18.13,52.70,3.76,32.14,0.000,0.0904,30.057,4.35
1600,1/28/15 22:00:00,0.6,-0.204,0.006,1,3.7,6.6,334,18.25,52.70,3.87,32.14,0.000,0.0904,30.057,4.36
1601,1/28/15 22:05:00,0.6,-0.204,0.006,1,3.7,7.1,314,18.13,52.40,3.63,32.14,0.000,0.0904,30.060,4.36
1602,1/28/15 22:10:00,0.6,-0.204,0.006,1,2.9,5.8,326,17.95,52.50,3.51,32.09,0.000,0.0904,30.063,4.36
1603,1/28/15 22:15:00,0.0,-0.204,0.006,1,3.3,5.4,312,17.60,52.50,3.18,32.14,0.000,0.0904,30.063,4.36
1604,1/28/15 22:20:00,0.6,-0.204,0.006,1,3.7,5.8,319,17.30,53.30,3.24,32.09,0.000,0.0904,30.063,4.36
1605,1/28/15 22:25:00,0.6,-0.204,0.006,1,3.7,6.2,323,16.95,53.80,3.09,32.09,0.000,0.0904,30.063,4.36
1606,1/28/15 22:30:00,0.6,-0.204,0.006,1,4.2,6.6,321,17.30,54.00,3.51,32.09,0.000,0.0904,30.066,4.36
1607,1/28/15 22:35:00,0.6,-0.204,0.006,1,3.7,6.2,326,17.18,53.60,3.24,32.09,0.000,0.0904,30.069,4.36
1608,1/28/15 22:40:00,0.6,-0.204,0.006,1,2.9,5.8,327,17.06,53.50,3.09,32.09,0.000,0.0904,30.075,4.36
1609,1/28/15 22:45:00,0.6,-0.204,0.006,1,2.5,5.0,336,16.89,53.60,2.97,32.09,0.000,0.0904,30.075,4.34
1610,1/28/15 22:50:00,0.6,-0.204,0.006,1,2.5,5.4,323,16.89,53.40,2.88,32.09,0.000,0.0904,30.078,4.34
1611,1/28/15 22:55:00,0.6,-0.204,0.006,1,2.1,5.0,331,16.71,53.30,2.68,32.09,0.000,0.0904,30.081,4.34
1612,1/28/15 23:00:00,0.0,-0.204,0.006,1,2.5,5.4,317,16.59,53.00,2.44,32.09,0.000,0.0904,30.081,4.35
1613,1/28/15 23:05:00,0.6,-0.204,0.006,1,2.5,5.8,303,16.59,52.90,2.39,32.09,0.000,0.0904,30.084,4.35
1614,1/28/15 23:10:00,0.6,-0.204,0.006,1,3.7,7.9,314,16.53,52.70,2.26,32.09,0.000,0.0904,30.087,4.35
1615,1/28/15 23:15:00,0.6,-0.204,0.006,1,2.5,7.5,324,16.71,52.10,2.19,32.09,0.000,0.0904,30.087,4.35
1616,1/28/15 23:20:00,0.6,-0.204,0.006,1,2.9,7.5,321,16.47,51.80,1.83,32.09,0.000,0.0904,30.087,4.35
1617,1/28/15 23:25:00,0.6,-0.204,0.006,1,4.2,7.5,319,16.71,51.60,1.98,32.09,0.000,0.0904,30.087,4.35
1618,1/28/15 23:30:00,0.6,-0.204,0.006,1,3.7,7.1,309,16.35,51.50,1.60,32.09,0.000,0.0904,30.090,4.35
1619,1/28/15 23:35:00,0.6,-0.204,0.006,1,5.4,7.9,312,16.53,51.50,1.76,32.09,0.000,0.0904,30.093,4.35
1620,1/28/15 23:40:00,0.6,-0.204,0.006,1,5.0,8.3,317,16.29,51.50,1.54,32.09,0.000,0.0896,30.093,4.35
1621,1/28/15 23:45:00,0.0,-0.204,0.006,1,5.0,10.4,314,16.17,52.00,1.63,32.09,0.000,0.0896,30.095,4.33
1622,1/28/15 23:50:00,0.6,-0.204,0.006,1,5.0,7.9,309,16.23,51.60,1.53,32.09,0.000,0.0904,30.093,4.34
1623,1/28/15 23:55:00,0.0,-0.204,0.006,1,5.4,8.7,307,16.23,51.70,1.56,32.09,0.000,0.0904,30.093,4.34
1624,1/29/15 00:00:00,0.0,-0.204,0.006,1,5.0,7.5,309,15.98,51.40,1.22,32.09,0.000,0.0896,30.095,4.34
1625,1/29/15 00:05:00,0.6,-0.204,0.006,1,5.4,11.2,307,15.86,52.00,1.36,32.09,0.000,0.0904,30.093,4.34
1626,1/29/15 00:10:00,0.6,-0.204,0.006,1,4.6,7.5,300,15.62,51.90,1.09,32.09,0.000,0.0904,30.093,4.34
1627,1/29/15 00:15:00,0.0,-0.204,0.006,1,3.3,5.4,305,15.44,52.40,1.13,32.09,0.000,0.0904,30.093,4.34
1628,1/29/15 00:20:00,0.6,-0.204,0.006,1,4.6,6.6,307,15.38,52.20,0.99,32.09,0.000,0.0896,30.090,4.34
1629,1/29/15 00:25:00,0.0,-0.204,0.006,1,3.3,5.8,305,15.01,52.60,0.81,32.09,0.000,0.0896,30.093,4.35
1630,1/29/15 00:30:00,0.0,-0.204,0.006,1,2.1,3.7,314,14.52,53.30,0.63,32.09,0.000,0.0896,30.093,4.35
1631,1/29/15 00:35:00,0.0,-0.204,0.006,1,2.9,5.8,320,14.21,54.10,0.64,32.09,0.000,0.0904,30.095,4.35
1632,1/29/15 00:40:00,0.0,-0.204,0.006,1,3.3,5.0,303,14.45,53.90,0.81,32.04,0.000,0.0896,30.095,4.35
1633,1/29/15 00:45:00,0.0,-0.204,0.006,1,2.9,5.8,303,14.33,53.60,0.57,32.09,0.000,0.0904,30.098,4.32
1634,1/29/15 00:50:00,0.0,-0.204,0.006,1,2.9,6.2,299,14.33,54.10,0.77,32.04,0.000,0.0904,30.098,4.33
1635,1/29/15 00:55:00,0.0,-0.204,0.006,1,2.5,4.6,306,13.46,54.10,-0.04,32.04,0.000,0.0904,30.101,4.33
1636,1/29/15 01:00:00,0.0,-0.204,0.006,1,1.7,3.3,293,13.65,54.70,0.36,32.04,0.000,0.0904,30.104,4.34
1637,1/29/15 01:05:00,0.0,-0.204,0.006,1,1.2,2.1,277,13.52,54.50,0.16,32.04,0.000,0.0896,30.110,4.34
1638,1/29/15 01:10:00,0.0,-0.204,0.006,1,0.4,2.1,278,13.33,54.70,0.07,32.04,0.000,0.0904,30.113,4.34
1639,1/29/15 01:15:00,0.0,-0.204,0.006,1,0.0,0.0,278,10.57,57.00,-1.66,32.04,0.000,0.0904,30.113,4.34
1640,1/29/15 01:20:00,0.0,-0.204,0.006,1,1.2,5.8,278,11.10,61.30,0.37,32.04,0.000,0.0896,30.119,4.34
1641,1/29/15 01:25:00,0.0,-0.204,0.006,1,2.1,4.6,285,12.83,59.40,1.35,32.04,0.000,0.0896,30.119,4.34
1642,1/29/15 01:30:00,0.0,-0.204,0.006,1,2.1,4.2,302,11.61,58.00,-0.31,31.99,0.000,0.0904,30.122,4.34
1643,1/29/15 01:35:00,0.0,-0.204,0.006,1,2.5,5.0,317,11.29,62.00,0.81,31.99,0.000,0.0904,30.122,4.34
1644,1/29/15 01:40:00,0.0,-0.204,0.006,1,2.9,5.8,305,13.27,59.30,1.72,31.99,0.000,0.0904,30.128,4.34
1645,1/29/15 01:45:00,0.0,-0.204,0.006,1,3.3,5.0,307,13.02,57.10,0.68,32.04,0.000,0.0904,30.128,4.32
1646,1/29/15 01:50:00,0.0,-0.204,0.006,1,2.5,5.4,306,13.02,56.30,0.39,32.04,0.000,0.0896,30.128,4.32
1647,1/29/15 01:55:00,0.0,-0.204,0.006,1,2.1,4.2,298,12.64,56.00,-0.09,31.99,0.000,0.0896,30.128,4.33
1648,1/29/15 02:00:00,0.0,-0.204,0.006,1,0.4,2.1,299,11.87,56.70,-0.54,31.99,0.000,0.0904,30.131,4.33
1649,1/29/15 02:05:00,0.0,-0.204,0.006,1,0.4,1.7,299,12.00,57.10,-0.27,31.99,0.000,0.0904,30.131,4.33
1650,1/29/15 02:10:00,0.0,-0.204,0.006,1,1.2,2.5,299,12.95,56.50,0.39,31.99,0.000,0.0896,30.134,4.34
1651,1/29/15 02:15:00,0.0,-0.204,0.006,1,0.4,1.2,299,11.48,55.90,-1.21,31.99,0.000,0.0896,30.137,4.34
1652,1/29/15 02:20:00,0.0,-0.204,0.006,1,0.8,1.7,299,11.29,57.60,-0.76,31.99,0.000,0.0896,30.134,4.34
1653,1/29/15 02:25:00,0.0,-0.204,0.006,1,0.8,2.1,299,11.29,58.90,-0.29,31.99,0.000,0.0896,30.134,4.34
1654,1/29/15 02:30:00,0.0,-0.204,0.006,1,0.4,1.7,298,11.10,58.70,-0.54,31.99,0.000,0.0896,30.137,4.34
1655,1/29/15 02:35:00,0.0,-0.204,0.006,1,0.4,2.1,298,10.25,59.10,-1.21,31.99,0.000,0.0896,30.137,4.34
1656,1/29/15 02:40:00,0.0,-0.204,0.006,1,0.4,1.7,299,10.77,60.20,-0.31,31.99,0.000,0.0904,30.140,4.35
1657,1/29/15 02:45:00,0.0,-0.204,0.006,1,1.7,3.3,263,12.19,60.00,0.95,31.99,0.000,0.0896,30.140,4.30
1658,1/29/15 02:50:00,0.0,-0.204,0.006,1,0.4,2.5,199,10.77,58.00,-1.10,31.99,0.000,0.0896,30.140,4.32
1659,1/29/15 02:55:00,19.4,-0.204,0.006,1,0.4,1.2,199,7.83,60.50,-3.01,31.99,0.000,0.0896,30.140,4.32
1660,1/29/15 03:00:00,20.0,-0.204,0.006,1,1.7,2.5,199,10.57,65.70,1.35,31.99,0.000,0.0896,30.140,4.32
1661,1/29/15 03:05:00,21.8,-0.204,0.006,1,0.4,2.1,198,8.91,66.30,-0.04,31.99,0.000,0.0896,30.140,4.33
1662,1/29/15 03:10:00,28.2,-0.204,0.006,1,1.2,2.1,198,6.79,67.30,-1.77,31.99,0.000,0.0896,30.137,4.33
1663,1/29/15 03:15:00,27.6,-0.204,0.006,1,0.4,1.2,198,8.31,70.30,0.63,31.99,0.000,0.0896,30.140,4.33
1664,1/29/15 03:20:00,28.8,-0.204,0.006,1,0.4,1.2,198,8.24,70.20,0.52,31.99,0.000,0.0896,30.137,4.34
1665,1/29/15 03:25:00,35.9,-0.204,0.006,1,0.4,1.7,198,6.02,69.80,-1.73,31.99,0.000,0.0896,30.137,4.33
1666,1/29/15 03:30:00,37.6,-0.204,0.006,1,0.8,1.7,198,7.00,71.90,-0.17,31.99,0.000,0.0896,30.143,4.33
1667,1/29/15 03:35:00,38.8,-0.204,0.006,1,1.2,1.7,198,6.65,72.50,-0.33,31.99,0.000,0.0896,30.140,4.33
1668,1/29/15 03:40:00,40.6,-0.204,0.006,1,0.8,1.7,198,5.31,72.90,-1.50,31.99,0.000,0.0896,30.146,4.33
1669,1/29/15 03:45:00,40.6,-0.204,0.006,1,0.0,0.8,198,6.72,74.20,0.23,31.99,0.000,0.0896,30.149,4.29
1670,1/29/15 03:50:00,40.6,-0.204,0.006,1,1.2,1.7,198,5.88,74.00,-0.63,31.99,0.000,0.0896,30.152,4.30
1671,1/29/15 03:55:00,47.1,-0.204,0.006,1,1.2,2.1,198,4.38,73.70,-2.18,31.99,0.000,0.0889,30.152,4.32
1672,1/29/15 04:00:00,47.1,-0.204,0.006,1,1.2,2.1,198,5.81,75.90,-0.17,31.94,0.000,0.0889,30.152,4.32
1673,1/29/15 04:05:00,44.1,-0.204,0.006,1,1.7,2.5,202,7.35,75.80,1.29,31.99,0.000,0.0889,30.152,4.32
1674,1/29/15 04:10:00,45.3,-0.204,0.006,1,1.2,2.5,208,7.21,75.00,0.93,31.99,0.000,0.0889,30.152,4.32
1675,1/29/15 04:15:00,52.4,-0.204,0.006,1,0.4,1.2,208,4.81,73.90,-1.70,31.99,0.000,0.0889,30.158,4.32
1676,1/29/15 04:20:00,58.8,-0.204,0.006,1,0.0,1.2,208,6.30,76.30,0.43,31.99,0.000,0.0889,30.155,4.32
1677,1/29/15 04:25:00,60.0,-0.204,0.006,1,0.0,0.0,208,4.96,75.70,-1.07,31.94,0.000,0.0889,30.158,4.32
1678,1/29/15 04:30:00,63.5,-0.204,0.006,1,0.0,0.0,208,3.87,75.90,-2.06,31.94,0.000,0.0896,30.160,4.33
1679,1/29/15 04:35:00,65.3,-0.204,0.006,1,0.0,0.0,208,4.23,77.30,-1.32,31.94,0.000,0.0889,30.160,4.33
1680,1/29/15 04:40:00,65.9,-0.204,0.006,1,0.0,0.0,194,6.09,77.70,0.61,31.94,0.000,0.0889,30.163,4.33
1681,1/29/15 04:45:00,65.3,-0.204,0.006,1,0.0,0.0,181,5.74,76.90,0.03,31.94,0.000,0.0889,30.166,4.29
1682,1/29/15 04:50:00,69.4,-0.204,0.006,1,0.0,0.0,181,3.21,75.70,-2.76,31.94,0.000,0.0889,30.169,4.30
1683,1/29/15 04:55:00,77.6,-0.204,0.006,1,0.0,0.0,181,2.76,77.00,-2.83,31.89,0.000,0.0889,30.169,4.31
1684,1/29/15 05:00:00,82.9,-0.204,0.006,1,0.0,0.0,181,2.54,78.10,-2.76,31.89,0.000,0.0889,30.169,4.32
1685,1/29/15 05:05:00,86.5,-0.204,0.006,1,0.0,0.0,181,3.28,79.10,-1.77,31.89,0.000,0.0889,30.169,4.32
1686,1/29/15 05:10:00,90.6,-0.204,0.006,1,0.4,2.1,188,4.67,79.40,-0.33,31.89,0.000,0.0889,30.163,4.32
1687,1/29/15 05:15:00,90.0,-0.204,0.006,1,0.4,2.1,201,4.74,79.20,-0.31,31.89,0.000,0.0889,30.163,4.32
1688,1/29/15 05:20:00,92.4,-0.204,0.006,1,0.0,0.0,201,5.46,78.70,0.25,31.89,0.000,0.0889,30.160,4.32
1689,1/29/15 05:25:00,90.6,-0.204,0.006,1,0.0,0.0,199,5.53,78.50,0.27,31.89,0.000,0.0889,30.160,4.32
1690,1/29/15 05:30:00,95.3,-0.204,0.006,1,0.0,0.0,199,3.50,77.50,-1.98,31.89,0.000,0.0889,30.160,4.32
1691,1/29/15 05:35:00,98.8,-0.204,0.006,1,0.0,0.0,199,2.61,78.50,-2.58,31.89,0.000,0.0882,30.158,4.32
1692,1/29/15 05:40:00,100.0,-0.204,0.006,1,0.0,0.0,201,3.21,80.20,-1.55,31.89,0.000,0.0889,30.160,4.32
1693,1/29/15 05:45:00,100.0,-0.204,0.006,1,0.0,0.0,201,3.94,80.70,-0.69,31.89,0.000,0.0889,30.158,4.29
1694,1/29/15 05:50:00,100.0,-0.204,0.006,1,0.0,0.0,223,3.28,80.70,-1.34,31.89,0.000,0.0889,30.160,4.30
1695,1/29/15 05:55:00,100.0,-0.204,0.006,1,0.0,0.0,233,3.80,81.40,-0.65,31.89,0.000,0.0882,30.160,4.30
1696,1/29/15 06:00:00,100.0,-0.204,0.006,1,0.0,0.0,233,2.61,81.30,-1.84,31.89,0.000,0.0882,30.163,4.30
1697,1/29/15 06:05:00,100.0,-0.204,0.006,1,0.0,0.0,233,3.72,82.10,-0.54,31.89,0.000,0.0882,30.160,4.31
1698,1/29/15 06:10:00,100.0,-0.204,0.006,1,0.0,0.0,233,3.87,82.10,-0.40,31.89,0.000,0.0882,30.163,4.32
1699,1/29/15 06:15:00,100.0,-0.204,0.006,1,0.0,0.0,236,4.96,82.40,0.73,31.89,0.000,0.0882,30.160,4.32
1700,1/29/15 06:20:00,100.0,-0.204,0.006,1,0.0,0.0,237,3.50,81.10,-1.03,31.89,0.000,0.0889,30.163,4.32
1701,1/29/15 06:25:00,100.0,-0.204,0.006,1,0.0,0.0,237,4.02,82.20,-0.24,31.89,0.000,0.0882,30.166,4.32
1702,1/29/15 06:30:00,100.0,-0.204,0.006,1,0.4,3.7,246,4.31,82.50,0.12,31.89,0.000,0.0882,30.166,4.32
1703,1/29/15 06:35:00,100.0,-0.204,0.006,1,0.8,2.9,264,4.60,82.40,0.39,31.89,0.000,0.0882,30.166,4.32
1704,1/29/15 06:40:00,100.0,-0.204,0.006,1,0.0,0.0,264,4.23,82.10,-0.04,31.89,0.000,0.0882,30.166,4.32
1705,1/29/15 06:45:00,100.0,-0.204,0.006,1,0.0,0.0,264,3.13,81.50,-1.28,31.89,0.000,0.0882,30.166,4.28
1706,1/29/15 06:50:00,100.0,-0.204,0.006,1,0.0,0.0,264,3.28,82.20,-0.96,31.89,0.000,0.0882,30.163,4.29
1707,1/29/15 06:55:00,100.0,-0.204,0.006,3,0.0,0.0,264,4.74,82.50,0.55,31.89,0.000,0.0882,30.163,4.30
1708,1/29/15 07:00:00,100.0,-0.204,0.006,6,0.0,0.0,264,3.50,82.00,-0.80,31.89,0.000,0.0882,30.166,4.30
1709,1/29/15 07:05:00,100.0,-0.204,0.006,8,0.0,0.0,264,2.24,81.80,-2.07,31.89,0.000,0.0882,30.166,4.30
1710,1/29/15 07:10:00,100.0,-0.204,0.006,9,0.4,2.5,264,2.46,82.70,-1.62,31.89,0.000,0.0882,30.172,4.32
1711,1/29/15 07:15:00,100.0,-0.204,0.006,12,1.7,2.5,264,4.09,84.10,0.32,31.89,0.000,0.0882,30.175,4.31
1712,1/29/15 07:20:00,100.0,-0.204,0.006,14,0.0,0.4,264,2.54,82.80,-1.53,31.89,0.000,0.0882,30.178,4.32
1713,1/29/15 07:25:00,100.0,-0.204,0.006,16,0.0,0.0,265,3.94,84.30,0.23,31.89,0.000,0.0882,30.178,4.32
1714,1/29/15 07:30:00,100.0,-0.204,0.006,18,0.0,0.0,265,4.67,84.00,0.86,31.89,0.000,0.0882,30.178,4.32
1715,1/29/15 07:35:00,100.0,-0.204,0.006,58,1.7,2.9,265,5.31,83.50,1.38,31.89,0.000,0.0882,30.178,4.48
1716,1/29/15 07:40:00,100.0,-0.204,0.006,74,0.8,2.9,265,5.53,82.90,1.44,31.89,0.000,0.0874,30.178,4.54
1717,1/29/15 07:45:00,100.0,-0.204,0.006,91,0.0,0.0,267,5.46,82.10,1.15,31.89,0.000,0.0874,30.175,4.54
1718,1/29/15 07:50:00,100.0,-0.204,0.006,107,0.0,0.4,263,6.44,81.70,2.01,31.89,0.000,0.0874,30.181,4.54
1719,1/29/15 07:55:00,100.0,-0.204,0.006,124,0.0,0.0,257,7.49,79.70,2.50,31.89,0.000,0.0874,30.187,4.54
1720,1/29/15 08:00:00,100.0,-0.204,0.006,141,0.0,0.0,263,8.17,78.20,2.77,31.89,0.000,0.0874,30.187,4.54
1721,1/29/15 08:05:00,100.0,-0.204,0.006,154,0.0,0.0,267,8.51,76.30,2.57,31.89,0.000,0.0874,30.184,4.54
1722,1/29/15 08:10:00,100.0,-0.204,0.006,167,0.0,0.0,268,9.32,74.50,2.84,31.89,0.000,0.0874,30.184,4.54
1723,1/29/15 08:15:00,70.6,-0.204,0.006,178,0.0,0.0,265,9.52,72.90,2.57,31.89,0.000,0.0874,30.181,4.54
1724,1/29/15 08:20:00,21.8,-0.204,0.006,191,1.7,4.2,256,10.11,71.60,2.75,31.89,0.000,0.0874,30.181,4.54
1725,1/29/15 08:25:00,5.9,-0.204,0.006,204,2.5,3.7,254,10.77,70.40,3.02,31.89,0.000,0.0874,30.175,4.56
1726,1/29/15 08:30:00,4.1,-0.204,0.006,217,2.5,3.7,237,11.55,69.90,3.61,31.89,0.000,0.0874,30.175,4.56
1727,1/29/15 08:35:00,2.9,-0.204,0.006,231,2.5,3.3,240,12.38,68.60,4.01,31.89,0.000,0.0874,30.175,4.56
1728,1/29/15 08:40:00,2.9,-0.204,0.006,246,2.5,3.7,250,13.33,66.80,4.35,31.89,0.000,0.0874,30.172,4.56
1729,1/29/15 08:45:00,2.9,-0.204,0.006,259,2.5,3.3,251,14.21,65.10,4.62,31.89,0.000,0.0874,30.172,4.54
1730,1/29/15 08:50:00,2.9,-0.204,0.006,268,2.1,3.7,265,15.19,63.30,4.96,31.89,0.000,0.0874,30.172,4.56
1731,1/29/15 08:55:00,2.4,-0.204,0.006,278,2.5,4.2,291,16.23,61.40,5.29,31.89,0.000,0.0874,30.172,4.56
1732,1/29/15 09:00:00,2.9,-0.204,0.006,276,0.8,2.1,306,17.42,60.50,6.10,31.89,0.000,0.0874,30.169,4.56
1733,1/29/15 09:05:00,2.4,-0.204,0.006,302,1.2,3.7,303,18.07,58.50,5.97,31.89,0.000,0.0874,30.172,4.56
1734,1/29/15 09:10:00,2.4,-0.204,0.006,303,2.5,4.2,289,18.54,55.60,5.31,31.89,0.000,0.0874,30.175,4.56
1735,1/29/15 09:15:00,1.8,-0.204,0.006,303,2.9,4.2,257,18.48,54.60,4.86,31.89,0.000,0.0874,30.178,4.56
1736,1/29/15 09:20:00,1.8,-0.204,0.006,319,3.7,5.8,257,18.54,55.00,5.07,31.89,0.000,0.0874,30.184,4.56
1737,1/29/15 09:25:00,1.8,-0.204,0.006,336,3.3,5.4,254,18.71,55.40,5.40,31.89,0.000,0.0874,30.184,4.56
1738,1/29/15 09:30:00,1.8,-0.204,0.006,308,2.1,3.3,272,19.41,55.40,6.04,31.89,0.000,0.0867,30.181,4.56
1739,1/29/15 09:35:00,1.8,-0.204,0.006,357,2.9,5.0,243,19.76,54.70,6.10,31.89,0.000,0.0867,30.181,4.56
1740,1/29/15 09:40:00,1.8,-0.204,0.006,368,2.1,4.2,240,21.12,54.00,7.09,31.89,0.000,0.0867,30.181,4.56
1741,1/29/15 09:45:00,2.4,-0.204,0.006,378,0.8,2.1,236,22.86,53.20,8.38,31.89,0.000,0.0867,30.175,4.56
1742,1/29/15 09:50:00,1.8,-0.204,0.006,387,0.8,2.5,236,23.41,51.00,7.95,31.89,0.000,0.0867,30.175,4.56
1743,1/29/15 09:55:00,1.8,-0.204,0.006,397,0.4,1.7,236,25.42,50.30,9.52,31.89,0.000,0.0867,30.172,4.56
1744,1/29/15 10:00:00,1.8,-0.204,0.006,404,0.4,1.7,234,24.72,47.90,7.79,31.89,0.000,0.0867,30.172,4.56
1745,1/29/15 10:05:00,1.8,-0.204,0.006,413,0.8,2.1,234,25.20,47.20,7.92,31.89,0.000,0.0867,30.172,4.56
1746,1/29/15 10:10:00,1.8,-0.204,0.006,422,0.4,2.1,234,27.64,46.30,9.73,31.89,0.000,0.0867,30.169,4.56
1747,1/29/15 10:15:00,1.8,-0.204,0.006,413,0.4,1.7,234,28.42,43.40,9.01,31.89,0.000,0.0867,30.166,4.56
1748,1/29/15 10:20:00,1.8,-0.204,0.006,438,0.8,2.1,234,28.16,41.20,7.63,31.89,0.000,0.0867,30.163,4.56
1749,1/29/15 10:25:00,1.8,-0.204,0.006,447,0.8,2.1,234,29.10,40.10,7.86,31.89,0.000,0.0867,30.163,4.56
1750,1/29/15 10:30:00,1.8,-0.204,0.006,447,0.4,2.1,234,29.25,38.50,7.11,31.89,0.010,0.0867,30.163,4.56
1751,1/29/15 10:35:00,1.8,-0.204,0.006,452,2.1,4.2,237,28.53,38.00,6.17,31.89,0.000,0.0867,30.163,4.56
1752,1/29/15 10:40:00,1.8,-0.204,0.006,438,1.2,4.2,250,29.56,38.40,7.32,31.89,0.020,0.0867,30.163,4.56
1753,1/29/15 10:45:00,1.8,-0.204,0.006,464,2.1,3.3,292,29.46,38.20,7.12,31.89,0.010,0.0867,30.163,4.54
1754,1/29/15 10:50:00,2.4,-0.204,0.006,476,1.2,3.3,293,30.63,38.60,8.40,31.89,0.010,0.0867,30.160,4.56
1755,1/29/15 10:55:00,2.4,-0.204,0.006,483,0.4,2.5,293,32.44,38.80,10.15,31.89,0.020,0.0867,30.158,4.56
1756,1/29/15 11:00:00,2.9,-0.204,0.006,491,1.2,2.9,293,32.04,37.20,8.85,31.89,0.010,0.0867,30.155,4.56
1757,1/29/15 11:05:00,2.4,-0.204,0.006,486,0.8,2.9,293,32.54,37.10,9.25,31.89,0.010,0.0867,30.155,4.56
1758,1/29/15 11:10:00,2.4,-0.204,0.006,479,1.2,3.3,298,30.53,38.00,7.97,31.94,0.020,0.0867,30.155,4.56
1759,1/29/15 11:15:00,1.8,-0.204,0.006,482,1.2,3.3,298,31.94,39.20,9.93,31.94,0.000,0.0867,30.152,4.56
1760,1/29/15 11:20:00,1.8,-0.204,0.006,496,1.2,3.3,279,32.29,39.20,10.26,31.94,0.000,0.0867,30.149,4.55
1761,1/29/15 11:25:00,1.8,-0.204,0.006,486,2.1,4.6,310,30.78,40.10,9.39,31.94,0.000,0.0867,30.146,4.56
1762,1/29/15 11:30:00,2.4,-0.204,0.006,476,2.1,4.6,348,31.59,41.30,10.78,31.94,0.000,0.0867,30.143,4.55
1763,1/29/15 11:35:00,2.9,-0.204,0.006,479,0.4,2.1,331,35.05,42.10,14.36,31.94,0.000,0.0860,30.140,4.56
1764,1/29/15 11:40:00,1.8,-0.204,0.006,486,2.1,5.0,15,31.24,39.20,9.30,31.99,0.010,0.0867,30.137,4.54
1765,1/29/15 11:45:00,1.8,-0.204,0.006,461,2.5,4.2,345,31.39,43.10,11.55,31.99,0.010,0.0867,30.134,4.54
1766,1/29/15 11:50:00,1.8,-0.204,0.006,494,2.5,4.2,72,31.49,43.80,12.00,31.99,0.000,0.0867,30.128,4.54
1767,1/29/15 11:55:00,2.4,-0.204,0.006,494,1.2,2.5,81,33.78,43.80,14.09,31.99,0.000,0.0867,30.122,4.54
